Month,Region,Channel,Category,Product,UnitsSold,UnitPrice,Revenue,Cost,Profit,StockoutFlag
2024-06,Lagos,Convenience Store,Household,Bleach 500ml,48,974.2532577883844,46764.16,28371.77,18392.39,0
2024-06,Lagos,Online,Household,Bleach 500ml,26,938.4934963035697,24400.83,15044.73,9356.1,0
2024-06,Lagos,Supermarket,Household,Air Freshener,70,905.8046740000968,63406.33,46274.72,17131.61,0
2024-06,Lagos,Open Market/Kiosk,Household,Air Freshener,67,520.5576573686398,34877.36,21111.98,13765.38,0
2024-06,Lagos,Convenience Store,Household,Air Freshener,44,1233.3422159909633,54267.06,37645.65,16621.41,0
2024-06,Lagos,Online,Household,Air Freshener,26,798.8786467440082,20770.84,12840.87,7929.97,0
2024-06,Lagos,Supermarket,Dairy,Milk 1L,27,819.1118253272441,22116.02,16175.44,5940.58,0
2024-06,Lagos,Open Market/Kiosk,Dairy,Milk 1L,65,893.9712859109434,58108.13,41461.14,16646.99,0
2024-06,Lagos,Convenience Store,Dairy,Milk 1L,43,505.4092482680743,21732.6,15907.31,5825.29,1
2024-06,Lagos,Online,Dairy,Milk 1L,24,261.24507978163035,6269.88,4494.13,1775.75,0
2024-06,Lagos,Supermarket,Dairy,Yogurt 200ml,38,898.8135796301023,34154.92,24721.75,9433.17,0
2024-06,Lagos,Open Market/Kiosk,Dairy,Yogurt 200ml,75,495.0459889867957,37128.45,25099.08,12029.37,0
2024-06,Lagos,Convenience Store,Dairy,Yogurt 200ml,59,287.01936374219275,16934.14,10683.0,6251.14,0
2024-06,Lagos,Online,Dairy,Yogurt 200ml,30,876.9771207710744,26309.31,17674.73,8634.58,0
2024-06,Lagos,Supermarket,Dairy,Butter 250g,56,443.3837783239556,24829.49,17074.64,7754.85,0
2024-06,Lagos,Open Market/Kiosk,Dairy,Butter 250g,48,502.3176506796914,24111.25,15990.21,8121.04,0
2024-06,Lagos,Convenience Store,Dairy,Butter 250g,27,433.4161196720015,11702.24,8031.31,3670.93,0
2024-06,Lagos,Online,Dairy,Butter 250g,30,694.4471361055729,20833.41,13475.77,7357.64,0
2024-06,Abuja,Supermarket,Beverages,Cola 50cl,49,159.15526788574513,7798.61,5509.85,2288.76,0
2024-06,Abuja,Open Market/Kiosk,Beverages,Cola 50cl,64,304.0223304460571,19457.43,14407.58,5049.85,0
2024-06,Abuja,Convenience Store,Beverages,Cola 50cl,44,170.30077166070708,7493.23,4643.24,2849.99,0
2024-06,Abuja,Online,Beverages,Cola 50cl,21,253.40967093802664,5321.6,3259.68,2061.92,0
2024-06,Abuja,Supermarket,Beverages,Malt Drink 33cl,40,206.05306003488568,8242.12,5504.48,2737.64,0
2024-06,Abuja,Open Market/Kiosk,Beverages,Malt Drink 33cl,46,190.07206080069005,8743.31,6151.58,2591.73,0
2024-06,Abuja,Convenience Store,Beverages,Malt Drink 33cl,22,197.18017333965767,4337.96,2615.95,1722.01,0
2024-06,Abuja,Online,Beverages,Malt Drink 33cl,24,269.8600778032745,6476.64,4548.54,1928.1,0
2024-06,Abuja,Supermarket,Beverages,Bottled Water 75cl,52,275.79767744487043,14341.48,8984.7,5356.78,0
2024-06,Abuja,Open Market/Kiosk,Beverages,Bottled Water 75cl,54,242.7574911510706,13108.9,7935.69,5173.21,0
2024-06,Abuja,Convenience Store,Beverages,Bottled Water 75cl,34,318.9611334072001,10844.68,7324.47,3520.21,0
2024-06,Abuja,Online,Beverages,Bottled Water 75cl,17,217.9356875458451,3704.91,2427.78,1277.13,0
2024-06,Abuja,Supermarket,Snacks,Biscuit Pack,33,158.1147826838681,5217.79,3320.41,1897.38,0
2024-06,Abuja,Open Market/Kiosk,Snacks,Biscuit Pack,53,312.0533072287295,16538.83,11775.13,4763.7,1
2024-06,Abuja,Convenience Store,Snacks,Biscuit Pack,30,100.42771848625979,3012.83,1963.62,1049.21,0
2024-06,Abuja,Online,Snacks,Biscuit Pack,19,124.01239722743219,2356.24,1595.85,760.39,1
2024-06,Abuja,Supermarket,Snacks,Chips 45g,26,208.36682057028588,5417.54,3264.2,2153.34,0
2024-06,Abuja,Open Market/Kiosk,Snacks,Chips 45g,54,276.42783745418717,14927.1,9153.93,5773.17,0
2024-06,Abuja,Convenience Store,Snacks,Chips 45g,26,121.96945128317017,3171.21,2318.07,853.14,0
2024-06,Abuja,Online,Snacks,Chips 45g,15,285.0515130352726,4275.77,2860.0,1415.77,1
2024-06,Abuja,Supermarket,Snacks,Chocolate Bar,43,363.79794970474705,15643.31,10550.4,5092.91,0
2024-06,Abuja,Open Market/Kiosk,Snacks,Chocolate Bar,53,269.17733737628896,14266.4,10118.94,4147.46,0
2024-06,Abuja,Convenience Store,Snacks,Chocolate Bar,29,256.4184208788805,7436.13,4956.85,2479.28,0
2024-06,Abuja,Online,Snacks,Chocolate Bar,21,190.1861679566926,3993.91,2805.34,1188.57,0
2024-06,Abuja,Supermarket,Personal Care,Soap Bar,33,1144.0130581081035,37752.43,27785.8,9966.63,0
2024-06,Abuja,Open Market/Kiosk,Personal Care,Soap Bar,44,1189.6722005933293,52345.58,33337.36,19008.22,0
2024-06,Abuja,Convenience Store,Personal Care,Soap Bar,21,452.3575892455105,9499.51,6187.7,3311.81,0
2024-06,Abuja,Online,Personal Care,Soap Bar,21,595.5220066197173,12505.96,8202.2,4303.76,0
2024-06,Abuja,Supermarket,Personal Care,Toothpaste 100g,53,572.0244554218777,30317.3,19987.25,10330.05,0
2024-06,Abuja,Open Market/Kiosk,Personal Care,Toothpaste 100g,35,1097.7924498198513,38422.74,26581.12,11841.62,0
2024-06,Abuja,Convenience Store,Personal Care,Toothpaste 100g,29,404.8164740024689,11739.68,8144.77,3594.91,0
2024-06,Abuja,Online,Personal Care,Toothpaste 100g,24,400.3949166121716,9609.48,6970.5,2638.98,0
2024-06,Abuja,Supermarket,Personal Care,Shampoo 200ml,43,1165.1513181306477,50101.51,32438.14,17663.37,0
2024-06,Abuja,Open Market/Kiosk,Personal Care,Shampoo 200ml,53,1032.373466010793,54715.79,39055.22,15660.57,0
2024-06,Abuja,Convenience Store,Personal Care,Shampoo 200ml,45,382.2748942030659,17202.37,10722.77,6479.6,1
2024-06,Abuja,Online,Personal Care,Shampoo 200ml,29,864.701048835248,25076.33,17855.03,7221.3,0
2024-06,Abuja,Supermarket,Household,Detergent 1kg,57,1385.4536330736546,78970.86,48633.92,30336.94,1
2024-06,Abuja,Open Market/Kiosk,Household,Detergent 1kg,42,1133.3122122692052,47599.11,31232.18,16366.93,0
2024-06,Abuja,Convenience Store,Household,Detergent 1kg,18,1118.4437373186215,20131.99,14048.45,6083.54,0
2024-06,Abuja,Online,Household,Detergent 1kg,18,1152.3783658162083,20742.81,13115.05,7627.76,0
2024-06,Abuja,Supermarket,Household,Bleach 500ml,33,1029.8219992874579,33984.13,21317.95,12666.18,0
2024-06,Abuja,Open Market/Kiosk,Household,Bleach 500ml,51,940.9733780689226,47989.64,32872.83,15116.81,0
2024-06,Abuja,Convenience Store,Household,Bleach 500ml,25,1309.582557208149,32739.56,21355.17,11384.39,0
2024-06,Abuja,Online,Household,Bleach 500ml,26,1441.8281535600163,37487.53,23283.01,14204.52,0
2024-06,Abuja,Supermarket,Household,Air Freshener,20,1021.7490192879137,20434.98,12921.55,7513.43,0
2024-06,Abuja,Open Market/Kiosk,Household,Air Freshener,73,1090.3871710153585,79598.26,56335.99,23262.27,0
2024-06,Abuja,Convenience Store,Household,Air Freshener,43,1079.967519285513,46438.6,28064.23,18374.37,0
2024-06,Abuja,Online,Household,Air Freshener,19,726.8000656583529,13809.2,9413.78,4395.42,0
2024-06,Abuja,Supermarket,Dairy,Milk 1L,57,563.009708132719,32091.55,22465.7,9625.85,0
2024-06,Abuja,Open Market/Kiosk,Dairy,Milk 1L,49,882.844971720454,43259.4,29887.6,13371.8,0
2024-06,Abuja,Convenience Store,Dairy,Milk 1L,35,401.1048761408962,14038.67,9050.02,4988.65,0
2024-06,Abuja,Online,Dairy,Milk 1L,19,281.02696329119146,5339.51,3835.94,1503.57,0
2024-06,Abuja,Supermarket,Dairy,Yogurt 200ml,38,604.5582512798285,22973.21,16654.6,6318.61,0
2024-06,Abuja,Open Market/Kiosk,Dairy,Yogurt 200ml,61,322.2460878536208,19657.01,14137.31,5519.7,0
2024-06,Abuja,Convenience Store,Dairy,Yogurt 200ml,30,834.5882437986025,25037.65,16972.76,8064.89,0
2024-06,Abuja,Online,Dairy,Yogurt 200ml,19,616.821759117548,11719.61,8536.52,3183.09,0
2024-06,Abuja,Supermarket,Dairy,Butter 250g,49,454.3665171429669,22263.96,14655.6,7608.36,0
2024-06,Abuja,Open Market/Kiosk,Dairy,Butter 250g,35,871.0561438218567,30486.97,20961.07,9525.9,0
2024-06,Abuja,Convenience Store,Dairy,Butter 250g,23,704.9736182639942,16214.39,11742.73,4471.66,0
2024-06,Abuja,Online,Dairy,Butter 250g,22,492.40588610555983,10832.93,7450.2,3382.73,0
2024-06,Port Harcourt,Supermarket,Beverages,Cola 50cl,37,313.48953010139064,11599.11,7848.53,3750.58,0
2024-06,Port Harcourt,Open Market/Kiosk,Beverages,Cola 50cl,37,259.9994970974716,9619.98,6814.29,2805.69,0
2024-06,Port Harcourt,Convenience Store,Beverages,Cola 50cl,22,321.06953373672457,7063.53,4909.26,2154.27,0
2024-06,Port Harcourt,Online,Beverages,Cola 50cl,19,225.1922204322708,4278.65,3020.45,1258.2,1
2024-06,Port Harcourt,Supermarket,Beverages,Malt Drink 33cl,52,206.92598238786383,10760.15,7067.4,3692.75,0
2024-06,Port Harcourt,Open Market/Kiosk,Beverages,Malt Drink 33cl,46,283.3790541740684,13035.44,8839.99,4195.45,0
2024-06,Port Harcourt,Convenience Store,Beverages,Malt Drink 33cl,17,200.84500601650183,3414.37,2324.89,1089.48,0
2024-06,Port Harcourt,Online,Beverages,Malt Drink 33cl,16,254.56550546218574,4073.05,2485.85,1587.2,0
2024-06,Port Harcourt,Supermarket,Beverages,Bottled Water 75cl,46,181.41177681982774,8344.94,5461.35,2883.59,0
2024-06,Port Harcourt,Open Market/Kiosk,Beverages,Bottled Water 75cl,76,282.915885601808,21501.61,14354.34,7147.27,0
2024-06,Port Harcourt,Convenience Store,Beverages,Bottled Water 75cl,36,295.40249093994476,10634.49,6481.55,4152.94,0
2024-06,Port Harcourt,Online,Beverages,Bottled Water 75cl,15,158.02955400574808,2370.44,1733.59,636.85,0
2024-06,Port Harcourt,Supermarket,Snacks,Biscuit Pack,41,155.92505656305542,6392.93,3911.33,2481.6,0
2024-06,Port Harcourt,Open Market/Kiosk,Snacks,Biscuit Pack,74,393.46710057441237,29116.57,21355.26,7761.31,0
2024-06,Port Harcourt,Convenience Store,Snacks,Biscuit Pack,35,348.18308646158175,12186.41,8671.64,3514.77,0
2024-06,Port Harcourt,Online,Snacks,Biscuit Pack,18,149.63249200566332,2693.38,1656.23,1037.15,0
2024-06,Port Harcourt,Supermarket,Snacks,Chips 45g,58,188.38548990547102,10926.36,8014.43,2911.93,1
2024-06,Port Harcourt,Open Market/Kiosk,Snacks,Chips 45g,33,213.24931274125677,7037.23,4964.93,2072.3,0
2024-06,Port Harcourt,Convenience Store,Snacks,Chips 45g,42,368.16692881665745,15463.01,11441.42,4021.59,0
2024-06,Port Harcourt,Online,Snacks,Chips 45g,25,187.44420177372956,4686.11,3309.02,1377.09,0
2024-06,Port Harcourt,Supermarket,Snacks,Chocolate Bar,35,336.79690310834906,11787.89,8242.21,3545.68,0
2024-06,Port Harcourt,Open Market/Kiosk,Snacks,Chocolate Bar,43,245.0521223732996,10537.24,7867.08,2670.16,0
2024-06,Port Harcourt,Convenience Store,Snacks,Chocolate Bar,24,125.4341871189263,3010.42,2043.86,966.56,0
2024-06,Port Harcourt,Online,Snacks,Chocolate Bar,15,253.9880747378495,3809.82,2697.22,1112.6,0
2024-06,Port Harcourt,Supermarket,Personal Care,Soap Bar,42,805.6324923044779,33836.56,24096.59,9739.97,0
2024-06,Port Harcourt,Open Market/Kiosk,Personal Care,Soap Bar,46,512.9898415317424,23597.53,16775.33,6822.2,0
2024-06,Port Harcourt,Convenience Store,Personal Care,Soap Bar,21,1002.3044228626413,21048.39,14299.77,6748.62,1
2024-06,Port Harcourt,Online,Personal Care,Soap Bar,16,1140.2917908674444,18244.67,11860.86,6383.81,0
2024-06,Port Harcourt,Supermarket,Personal Care,Toothpaste 100g,31,1121.342269565011,34761.61,24746.55,10015.06,0
2024-06,Port Harcourt,Open Market/Kiosk,Personal Care,Toothpaste 100g,50,561.6343703139439,28081.72,17780.93,10300.79,0
2024-06,Port Harcourt,Convenience Store,Personal Care,Toothpaste 100g,23,592.1187020664306,13618.73,9744.53,3874.2,0
2024-06,Port Harcourt,Online,Personal Care,Toothpaste 100g,25,929.0123147047286,23225.31,16373.25,6852.06,1
2024-06,Port Harcourt,Supermarket,Personal Care,Shampoo 200ml,51,510.75181757697817,26048.34,17605.16,8443.18,0
2024-06,Port Harcourt,Open Market/Kiosk,Personal Care,Shampoo 200ml,65,564.987700154509,36724.2,25279.62,11444.58,0
2024-06,Port Harcourt,Convenience Store,Personal Care,Shampoo 200ml,33,469.2438778322178,15485.05,10279.44,5205.61,0
2024-06,Port Harcourt,Online,Personal Care,Shampoo 200ml,14,1192.6077197591367,16696.51,10489.73,6206.78,0
2024-06,Port Harcourt,Supermarket,Household,Detergent 1kg,29,507.73220192114155,14724.23,10085.95,4638.28,0
2024-06,Port Harcourt,Open Market/Kiosk,Household,Detergent 1kg,35,1214.5702011506942,42509.96,30293.38,12216.58,0
2024-06,Port Harcourt,Convenience Store,Household,Detergent 1kg,34,1075.409172942831,36563.91,22106.87,14457.04,0
2024-06,Port Harcourt,Online,Household,Detergent 1kg,30,978.0948042382878,29342.84,20171.23,9171.61,0
2024-06,Port Harcourt,Supermarket,Household,Bleach 500ml,52,1253.7429698758385,65194.63,39888.82,25305.81,0
2024-06,Port Harcourt,Open Market/Kiosk,Household,Bleach 500ml,43,1301.8703443853924,55980.42,35105.13,20875.29,0
2024-06,Port Harcourt,Convenience Store,Household,Bleach 500ml,29,1290.8697442762818,37435.22,26730.92,10704.3,0
2024-06,Port Harcourt,Online,Household,Bleach 500ml,26,751.1321394759998,19529.44,13160.17,6369.27,0
2024-06,Port Harcourt,Supermarket,Household,Air Freshener,34,533.1536537895726,18127.22,11908.64,6218.58,0
2024-06,Port Harcourt,Open Market/Kiosk,Household,Air Freshener,40,1190.5649258622927,47622.6,31765.09,15857.51,0
2024-06,Port Harcourt,Convenience Store,Household,Air Freshener,26,1061.7182757040905,27604.68,18357.05,9247.63,0
2024-06,Port Harcourt,Online,Household,Air Freshener,14,401.2605456910819,5617.65,3862.73,1754.92,0
2024-06,Port Harcourt,Supermarket,Dairy,Milk 1L,46,510.94315494804175,23503.39,15459.8,8043.59,0
2024-06,Port Harcourt,Open Market/Kiosk,Dairy,Milk 1L,50,425.3160526536502,21265.8,15097.76,6168.04,0
2024-06,Port Harcourt,Convenience Store,Dairy,Milk 1L,27,678.4237890540059,18317.44,12198.78,6118.66,0
2024-06,Port Harcourt,Online,Dairy,Milk 1L,22,505.56507053194025,11122.43,7140.48,3981.95,0
2024-06,Port Harcourt,Supermarket,Dairy,Yogurt 200ml,49,878.3372333584405,43038.52,30517.06,12521.46,1
2024-06,Port Harcourt,Open Market/Kiosk,Dairy,Yogurt 200ml,42,779.8691009902893,32754.5,21417.38,11337.12,0
2024-06,Port Harcourt,Convenience Store,Dairy,Yogurt 200ml,48,751.7390582100579,36083.47,25019.29,11064.18,0
2024-06,Port Harcourt,Online,Dairy,Yogurt 200ml,24,888.1752147665875,21316.21,14003.45,7312.76,0
2024-06,Port Harcourt,Supermarket,Dairy,Butter 250g,33,568.298527404573,18753.85,11562.97,7190.88,0
2024-06,Port Harcourt,Open Market/Kiosk,Dairy,Butter 250g,32,507.8822813207808,16252.23,11055.65,5196.58,0
2024-06,Port Harcourt,Convenience Store,Dairy,Butter 250g,33,267.1201561365588,8814.97,6597.9,2217.07,0
2024-06,Port Harcourt,Online,Dairy,Butter 250g,14,857.1499520264648,12000.1,8162.6,3837.5,0
2024-06,Kano,Supermarket,Beverages,Cola 50cl,36,171.46373209480302,6172.69,4613.3,1559.39,0
2024-06,Kano,Open Market/Kiosk,Beverages,Cola 50cl,37,255.50518473491974,9453.69,5878.88,3574.81,0
2024-06,Kano,Convenience Store,Beverages,Cola 50cl,26,271.89231720215287,7069.2,5067.11,2002.09,0
2024-06,Kano,Online,Beverages,Cola 50cl,13,154.37027544155575,2006.81,1382.04,624.77,0
2024-06,Kano,Supermarket,Beverages,Malt Drink 33cl,47,210.30880265777307,9884.51,7309.08,2575.43,0
2024-06,Kano,Open Market/Kiosk,Beverages,Malt Drink 33cl,45,252.99757094556657,11384.89,7241.73,4143.16,0
2024-06,Kano,Convenience Store,Beverages,Malt Drink 33cl,34,286.3471904131221,9735.8,6045.97,3689.83,0
2024-06,Kano,Online,Beverages,Malt Drink 33cl,11,338.2443270190581,3720.69,2545.62,1175.07,0
2024-06,Kano,Supermarket,Beverages,Bottled Water 75cl,26,260.9684380743216,6785.18,4725.7,2059.48,0
2024-06,Kano,Open Market/Kiosk,Beverages,Bottled Water 75cl,50,329.0828116134039,16454.14,11152.57,5301.57,0
2024-06,Kano,Convenience Store,Beverages,Bottled Water 75cl,28,248.82008315168787,6966.96,4591.31,2375.65,0
2024-06,Kano,Online,Beverages,Bottled Water 75cl,18,180.79219882088523,3254.26,2222.74,1031.52,0
2024-06,Kano,Supermarket,Snacks,Biscuit Pack,42,335.1882361183054,14077.91,9674.23,4403.68,0
2024-06,Kano,Open Market/Kiosk,Snacks,Biscuit Pack,28,120.1473347148464,3364.13,2071.77,1292.36,0
2024-06,Kano,Convenience Store,Snacks,Biscuit Pack,25,208.72319254399048,5218.08,3310.34,1907.74,0
2024-06,Kano,Online,Snacks,Biscuit Pack,14,351.51972654600763,4921.28,3044.42,1876.86,0
2024-06,Kano,Supermarket,Snacks,Chips 45g,22,113.59939061439822,2499.19,1767.62,731.57,0
2024-06,Kano,Open Market/Kiosk,Snacks,Chips 45g,50,109.87413059835211,5493.71,3695.2,1798.51,0
2024-06,Kano,Convenience Store,Snacks,Chips 45g,29,323.89185084628275,9392.86,6277.77,3115.09,0
2024-06,Kano,Online,Snacks,Chips 45g,13,203.48862542776965,2645.35,1618.36,1026.99,0
2024-06,Kano,Supermarket,Snacks,Chocolate Bar,31,157.7556615459394,4890.43,2993.73,1896.7,0
2024-06,Kano,Open Market/Kiosk,Snacks,Chocolate Bar,52,295.0534377883036,15342.78,10389.62,4953.16,0
2024-06,Kano,Convenience Store,Snacks,Chocolate Bar,29,304.73512605712006,8837.32,5974.47,2862.85,0
2024-06,Kano,Online,Snacks,Chocolate Bar,18,147.03083120050067,2646.55,1699.86,946.69,0
2024-06,Kano,Supermarket,Personal Care,Soap Bar,32,1016.9366172671174,32541.97,23356.2,9185.77,0
2024-06,Kano,Open Market/Kiosk,Personal Care,Soap Bar,36,313.94992502128895,11302.2,7019.55,4282.65,0
2024-06,Kano,Convenience Store,Personal Care,Soap Bar,27,594.010293428561,16038.28,11789.11,4249.17,0
2024-06,Kano,Online,Personal Care,Soap Bar,14,429.8261827049324,6017.57,4043.96,1973.61,0
2024-06,Kano,Supermarket,Personal Care,Toothpaste 100g,31,706.0721524984556,21888.24,14482.03,7406.21,0
2024-06,Kano,Open Market/Kiosk,Personal Care,Toothpaste 100g,40,537.3284299059603,21493.14,15276.97,6216.17,0
2024-06,Kano,Convenience Store,Personal Care,Toothpaste 100g,19,850.803507598301,16165.27,11252.81,4912.46,0
2024-06,Kano,Online,Personal Care,Toothpaste 100g,11,991.4483530195703,10905.93,7702.38,3203.55,0
2024-06,Kano,Supermarket,Personal Care,Shampoo 200ml,39,311.8200363389403,12160.98,7438.84,4722.14,0
2024-06,Kano,Open Market/Kiosk,Personal Care,Shampoo 200ml,33,868.3832187683944,28656.65,21055.07,7601.58,0
2024-06,Kano,Convenience Store,Personal Care,Shampoo 200ml,29,849.7032204701526,24641.39,18375.62,6265.77,1
2024-06,Kano,Online,Personal Care,Shampoo 200ml,17,936.2972672673764,15917.05,11649.49,4267.56,0
2024-06,Kano,Supermarket,Household,Detergent 1kg,24,1333.6106918524913,32006.66,23128.07,8878.59,0
2024-06,Kano,Open Market/Kiosk,Household,Detergent 1kg,34,794.1552214483215,27001.28,17148.5,9852.78,0
2024-06,Kano,Convenience Store,Household,Detergent 1kg,17,1346.8743788461873,22896.86,17057.31,5839.55,0
2024-06,Kano,Online,Household,Detergent 1kg,13,1074.8661509892638,13973.26,8572.75,5400.51,1
2024-06,Kano,Supermarket,Household,Bleach 500ml,33,721.6098427632801,23813.12,17117.64,6695.48,0
2024-06,Kano,Open Market/Kiosk,Household,Bleach 500ml,29,1448.156472393892,41996.54,29806.16,12190.38,0
2024-06,Kano,Convenience Store,Household,Bleach 500ml,21,929.6092094011234,19521.79,12267.32,7254.47,0
2024-06,Kano,Online,Household,Bleach 500ml,16,1435.4189454337047,22966.7,14291.29,8675.41,0
2024-06,Kano,Supermarket,Household,Air Freshener,25,922.1129735599854,23052.82,15197.02,7855.8,0
2024-06,Kano,Open Market/Kiosk,Household,Air Freshener,33,517.0005463298822,17061.02,11184.09,5876.93,0
2024-06,Kano,Convenience Store,Household,Air Freshener,16,804.4584747899885,12871.34,8044.39,4826.95,0
2024-06,Kano,Online,Household,Air Freshener,17,1324.7496594793404,22520.74,15730.07,6790.67,0
2024-06,Kano,Supermarket,Dairy,Milk 1L,39,623.0424139217087,24298.65,16139.65,8159.0,0
2024-06,Kano,Open Market/Kiosk,Dairy,Milk 1L,34,859.8190488289309,29233.85,17876.22,11357.63,1
2024-06,Kano,Convenience Store,Dairy,Milk 1L,20,510.79949974759967,10215.99,6788.29,3427.7,0
2024-06,Kano,Online,Dairy,Milk 1L,16,346.6545568934064,5546.47,3930.09,1616.38,0
2024-06,Kano,Supermarket,Dairy,Yogurt 200ml,37,816.0984295524341,30195.64,18200.39,11995.25,0
2024-06,Kano,Open Market/Kiosk,Dairy,Yogurt 200ml,52,511.57202126703834,26601.75,17844.09,8757.66,0
2024-06,Kano,Convenience Store,Dairy,Yogurt 200ml,28,893.9954011005967,25031.87,18111.01,6920.86,0
2024-06,Kano,Online,Dairy,Yogurt 200ml,14,872.119259356421,12209.67,8591.29,3618.38,0
2024-06,Kano,Supermarket,Dairy,Butter 250g,40,414.5048620939275,16580.19,11961.56,4618.63,1
2024-06,Kano,Open Market/Kiosk,Dairy,Butter 250g,45,289.71692171629235,13037.26,9473.96,3563.3,0
2024-06,Kano,Convenience Store,Dairy,Butter 250g,21,710.6583803568519,14923.83,9248.14,5675.69,0
2024-06,Kano,Online,Dairy,Butter 250g,18,898.641059163686,16175.54,11125.17,5050.37,0
2024-06,Ibadan,Supermarket,Beverages,Cola 50cl,29,330.2417471683225,9577.01,5837.75,3739.26,0
2024-06,Ibadan,Open Market/Kiosk,Beverages,Cola 50cl,30,285.5347549536093,8566.04,6200.23,2365.81,0
2024-06,Ibadan,Convenience Store,Beverages,Cola 50cl,20,172.20927745837966,3444.19,2349.13,1095.06,0
2024-06,Ibadan,Online,Beverages,Cola 50cl,9,266.0389806495954,2394.35,1476.78,917.57,0
2024-06,Ibadan,Supermarket,Beverages,Malt Drink 33cl,30,167.04281738035417,5011.28,3325.42,1685.86,0
2024-06,Ibadan,Open Market/Kiosk,Beverages,Malt Drink 33cl,52,344.5255482792838,17915.33,12594.46,5320.87,1
2024-06,Ibadan,Convenience Store,Beverages,Malt Drink 33cl,23,236.3866846726953,5436.89,3975.13,1461.76,0
2024-06,Ibadan,Online,Beverages,Malt Drink 33cl,11,211.86153309705952,2330.48,1650.49,679.99,0
2024-06,Ibadan,Supermarket,Beverages,Bottled Water 75cl,39,329.4260932621873,12847.62,9084.34,3763.28,0
2024-06,Ibadan,Open Market/Kiosk,Beverages,Bottled Water 75cl,38,296.347994717121,11261.22,8418.21,2843.01,0
2024-06,Ibadan,Convenience Store,Beverages,Bottled Water 75cl,22,334.9479130398927,7368.85,4726.8,2642.05,0
2024-06,Ibadan,Online,Beverages,Bottled Water 75cl,19,171.51574054277253,3258.8,1987.39,1271.41,0
2024-06,Ibadan,Supermarket,Snacks,Biscuit Pack,25,272.41276086027256,6810.32,4771.33,2038.99,0
2024-06,Ibadan,Open Market/Kiosk,Snacks,Biscuit Pack,62,113.29294337149787,7024.16,4794.34,2229.82,0
2024-06,Ibadan,Convenience Store,Snacks,Biscuit Pack,15,306.57985620264856,4598.7,2827.71,1770.99,0
2024-06,Ibadan,Online,Snacks,Biscuit Pack,16,151.6502936393353,2426.4,1741.43,684.97,0
2024-06,Ibadan,Supermarket,Snacks,Chips 45g,31,131.41154705872646,4073.76,2534.52,1539.24,0
2024-06,Ibadan,Open Market/Kiosk,Snacks,Chips 45g,29,187.15097415958573,5427.38,3354.03,2073.35,0
2024-06,Ibadan,Convenience Store,Snacks,Chips 45g,20,349.31603226920146,6986.32,4994.38,1991.94,0
2024-06,Ibadan,Online,Snacks,Chips 45g,10,264.56169762135664,2645.62,1622.96,1022.66,0
2024-06,Ibadan,Supermarket,Snacks,Chocolate Bar,28,305.51355271258586,8554.38,5187.69,3366.69,0
2024-06,Ibadan,Open Market/Kiosk,Snacks,Chocolate Bar,40,357.00946693827063,14280.38,10343.24,3937.14,0
2024-06,Ibadan,Convenience Store,Snacks,Chocolate Bar,28,350.3715870612842,9810.4,6103.71,3706.69,0
2024-06,Ibadan,Online,Snacks,Chocolate Bar,12,225.90847704987914,2710.9,1821.42,889.48,0
2024-06,Ibadan,Supermarket,Personal Care,Soap Bar,30,1016.9404108485393,30508.21,21485.07,9023.14,0
2024-06,Ibadan,Open Market/Kiosk,Personal Care,Soap Bar,38,576.4086253848548,21903.53,13484.61,8418.92,0
2024-06,Ibadan,Convenience Store,Personal Care,Soap Bar,24,1163.9864174139077,27935.67,18371.29,9564.38,0
2024-06,Ibadan,Online,Personal Care,Soap Bar,18,1068.9864481035574,19241.76,14305.48,4936.28,0
2024-06,Ibadan,Supermarket,Personal Care,Toothpaste 100g,33,864.9813695354369,28544.39,17793.49,10750.9,0
2024-06,Ibadan,Open Market/Kiosk,Personal Care,Toothpaste 100g,31,588.0043971852133,18228.14,12707.99,5520.15,0
2024-06,Ibadan,Convenience Store,Personal Care,Toothpaste 100g,31,496.2148486787447,15382.66,10102.61,5280.05,0
2024-06,Ibadan,Online,Personal Care,Toothpaste 100g,16,1160.994079581792,18575.91,11465.24,7110.67,0
2024-06,Ibadan,Supermarket,Personal Care,Shampoo 200ml,36,814.3037091732708,29314.93,17832.47,11482.46,0
2024-06,Ibadan,Open Market/Kiosk,Personal Care,Shampoo 200ml,43,1170.447649622447,50329.25,36738.71,13590.54,0
2024-06,Ibadan,Convenience Store,Personal Care,Shampoo 200ml,22,376.6504500395007,8286.31,5245.63,3040.68,0
2024-06,Ibadan,Online,Personal Care,Shampoo 200ml,14,975.4449460455869,13656.23,9709.16,3947.07,0
2024-06,Ibadan,Supermarket,Household,Detergent 1kg,29,1474.0571867012113,42747.66,30250.55,12497.11,0
2024-06,Ibadan,Open Market/Kiosk,Household,Detergent 1kg,28,1130.0845777722134,31642.37,23120.12,8522.25,0
2024-06,Ibadan,Convenience Store,Household,Detergent 1kg,20,1078.759670714631,21575.19,14155.48,7419.71,0
2024-06,Ibadan,Online,Household,Detergent 1kg,14,879.8938482848619,12318.51,9063.99,3254.52,0
2024-06,Ibadan,Supermarket,Household,Bleach 500ml,35,1370.0800614428954,47952.8,32636.76,15316.04,0
2024-06,Ibadan,Open Market/Kiosk,Household,Bleach 500ml,37,959.1818056150001,35489.73,24045.26,11444.47,0
